tt,frame,wheels,flat,climb,frame_level,wheels_level
True,Specialized Shiv Disc,Zipp 454,2950.0,3004.0,37.0,24.0
True,Specialized Shiv Disc,DT Swiss ARC 1100 Dicut 62,2951.0,3002.0,37.0,6.0
True,Specialized Shiv Disc,CADEX 65,2951.5,3004.0,37.0,21.0
True,Specialized Shiv Disc,Zipp 404,2953.0,3007.0,37.0,15.0
True,Specialized Shiv Disc,ENVE SES 6.7,2954.0,3011.0,37.0,25.0
True,Specialized Shiv Disc,Zipp 353 NSW,2955.0,3004.0,37.0,19.0
True,Specialized Shiv Disc,Roval Rapide CLX,2956.0,3006.0,37.0,15.0
True,Specialized Shiv Disc,Roval CLX 64,2956.0,3011.0,37.0,16.0
True,Specialized Shiv Disc,ENVE SES 3.4,2958.5,3003.0,37.0,27.0
True,Specialized Shiv Disc,FFWD RYOT55,2959.5,3003.0,37.0,
True,Specialized Shiv Disc,Campagnolo Bora Ultra 35,2960.0,3004.5,37.0,33.0
True,Specialized Shiv Disc,Mavic Comete Pro Carbon SL UST,2960.5,3021.5,37.0,13.0
True,Specialized Shiv Disc,Giant SLR 0,2963.0,3003.5,37.0,22.0
True,Specialized Shiv Disc,Shimano C60,2963.0,3022.0,37.0,10.0
True,Specialized Shiv Disc,Mavic Cosmic CXR60c,2964.5,3019.5,37.0,7.0
True,Specialized Shiv Disc,Bontrager Aeolus5,2967.0,3007.0,37.0,11.0
True,Specialized Shiv Disc,Mavic Cosmic Ultimate UST,2967.0,3017.0,37.0,6.0
True,Specialized Shiv Disc,HED Vanquish RC6 Pro,2969.5,3005.0,37.0,8.0
True,Specialized Shiv Disc,CADEX 42,2970.0,3005.0,37.0,8.0
True,Specialized Shiv Disc,Roval Alpinist CLX,2972.0,2997.0,37.0,32.0
True,Specialized Shiv Disc,Shimano C50,2972.0,3018.5,37.0,4.0
True,Specialized Shiv Disc,Lightweight Meilenstein,2972.5,2997.0,37.0,0.0
True,Specialized Shiv Disc,50mm Carbon,2973.5,3012.0,37.0,9.0
True,Specialized Shiv Disc,Shimano C40,2974.0,3014.5,37.0,4.0
True,Specialized Shiv Disc,CADEX 36,2979.5,3002.5,37.0,26.0
True,Specialized Shiv Disc,Zipp 202,2981.0,3005.5,37.0,
True,Specialized Shiv Disc,Novatec R4,2982.5,3016.0,37.0,
True,Specialized Shiv Disc,ENVE SES 2.2,2986.0,3004.5,37.0,
True,Specialized Shiv Disc,Zwift 32mm Carbon,2986.0,3011.0,37.0,3.0
True,Specialized Shiv Disc,Campagnolo Bora Ultra 50,2986.5,3004.5,37.0,12.0
True,Specialized Shiv Disc,Zwift Safety,2986.5,3010.5,37.0,44.0
True,Specialized Shiv Disc,Zwift Buffalo Fahrrad,2991.0,3018.0,37.0,
True,Specialized Shiv Disc,Zwift Classic,2992.0,3019.0,37.0,1.0
True,Cervelo P5,DT Swiss ARC 1100 Dicut Disc,2931.0,3012.5,34.0,42.0
True,Cervelo P5,Zipp 858/Super9,2938.0,3013.5,34.0,45.0
True,Cervelo P5,Zipp 808/Super9,2940.0,3014.5,34.0,35.0
True,Cervelo P5,Zipp 858,2944.0,3003.5,34.0,37.0
True,Cervelo P5,ENVE SES 7.8,2946.0,2998.5,34.0,39.0
True,Cervelo P5,Zipp 808,2947.0,3005.5,34.0,13.0
True,Cervelo P5,ENVE SES 8.9,2947.5,3008.0,34.0,31.0
True,Cervelo P5,Zipp 454,2955.0,2996.5,34.0,24.0
True,Cervelo P5,DT Swiss ARC 1100 Dicut 62,2956.0,2994.5,34.0,6.0
True,Cervelo P5,CADEX 65,2956.5,2996.5,34.0,21.0
True,Cervelo P5,Zipp 404,2958.0,2999.5,34.0,15.0
True,Cervelo P5,ENVE SES 6.7,2959.0,3003.5,34.0,25.0
True,Cervelo P5,Zipp 353 NSW,2960.0,2996.5,34.0,19.0
True,Cervelo P5,Roval Rapide CLX,2961.0,2998.5,34.0,15.0
True,Cervelo P5,Roval CLX 64,2961.0,3003.5,34.0,16.0
True,Cervelo P5,ENVE SES 3.4,2963.5,2995.5,34.0,27.0
True,Cervelo P5,FFWD RYOT55,2964.5,2995.5,34.0,
True,Cervelo P5,Campagnolo Bora Ultra 35,2965.0,2997.0,34.0,33.0
True,Cervelo P5,Mavic Comete Pro Carbon SL UST,2965.5,3014.0,34.0,13.0
True,Cervelo P5,Giant SLR 0,2968.0,2996.0,34.0,22.0
True,Cervelo P5,Shimano C60,2968.0,3014.5,34.0,10.0
True,Cervelo P5,Mavic Cosmic CXR60c,2969.5,3012.0,34.0,7.0
True,Cervelo P5,Bontrager Aeolus5,2972.0,2999.5,34.0,11.0
True,Cervelo P5,Mavic Cosmic Ultimate UST,2972.0,3009.5,34.0,6.0
True,Cervelo P5,HED Vanquish RC6 Pro,2974.5,2997.5,34.0,8.0
True,Cervelo P5,CADEX 42,2975.0,2997.5,34.0,8.0
True,Cervelo P5,Roval Alpinist CLX,2977.0,2989.5,34.0,32.0
True,Cervelo P5,Shimano C50,2977.0,3011.0,34.0,4.0
True,Cervelo P5,Lightweight Meilenstein,2977.5,2989.5,34.0,0.0
True,Cervelo P5,50mm Carbon,2978.5,3004.5,34.0,9.0
True,Cervelo P5,Shimano C40,2979.0,3007.0,34.0,4.0
True,Cervelo P5,CADEX 36,2984.5,2995.0,34.0,26.0
True,Cervelo P5,Zipp 202,2986.0,2998.0,34.0,
True,Cervelo P5,Novatec R4,2987.5,3008.5,34.0,
True,Cervelo P5,ENVE SES 2.2,2991.0,2997.0,34.0,
True,Cervelo P5,Zwift 32mm Carbon,2991.0,3003.5,34.0,3.0
True,Cervelo P5,Campagnolo Bora Ultra 50,2991.5,2997.0,34.0,12.0
True,Cervelo P5,Zwift Safety,2991.5,3003.0,34.0,44.0
True,Cervelo P5,Zwift Buffalo Fahrrad,2996.0,3010.5,34.0,
True,Cervelo P5,Zwift Classic,2997.0,3011.5,34.0,1.0
True,Ventum One,DT Swiss ARC 1100 Dicut Disc,2934.5,3044.0,25.0,42.0
True,Ventum One,Zipp 858/Super9,2941.5,3045.0,25.0,45.0
True,Ventum One,Zipp 808/Super9,2943.5,3046.0,25.0,35.0
True,Ventum One,Zipp 858,2947.5,3035.0,25.0,37.0
True,Ventum One,ENVE SES 7.8,2949.5,3030.0,25.0,39.0
True,Ventum One,Zipp 808,2950.5,3037.0,25.0,13.0
True,Ventum One,ENVE SES 8.9,2951.0,3039.5,25.0,31.0
True,Ventum One,Zipp 454,2958.5,3028.0,25.0,24.0
True,Ventum One,DT Swiss ARC 1100 Dicut 62,2959.5,3026.0,25.0,6.0
True,Ventum One,CADEX 65,2960.0,3028.0,25.0,21.0
True,Ventum One,Zipp 404,2961.5,3031.0,25.0,15.0
True,Ventum One,ENVE SES 6.7,2962.5,3035.0,25.0,25.0
True,Ventum One,Zipp 353 NSW,2963.5,3028.0,25.0,19.0
True,Ventum One,Roval Rapide CLX,2964.5,3030.0,25.0,15.0
True,Ventum One,Roval CLX 64,2964.5,3035.0,25.0,16.0
True,Ventum One,ENVE SES 3.4,2967.0,3027.0,25.0,27.0
True,Ventum One,FFWD RYOT55,2968.0,3027.0,25.0,
True,Ventum One,Campagnolo Bora Ultra 35,2968.5,3028.5,25.0,33.0
True,Ventum One,Mavic Comete Pro Carbon SL UST,2969.0,3045.5,25.0,13.0
True,Ventum One,Giant SLR 0,2971.5,3027.5,25.0,22.0
True,Ventum One,Shimano C60,2971.5,3046.0,25.0,10.0
True,Ventum One,Mavic Cosmic CXR60c,2973.0,3043.5,25.0,7.0
True,Ventum One,Bontrager Aeolus5,2975.5,3031.0,25.0,11.0
True,Ventum One,Mavic Cosmic Ultimate UST,2975.5,3041.0,25.0,6.0
True,Ventum One,HED Vanquish RC6 Pro,2978.0,3029.0,25.0,8.0
True,Ventum One,CADEX 42,2978.5,3029.0,25.0,8.0
True,Ventum One,Roval Alpinist CLX,2980.5,3021.0,25.0,32.0
True,Ventum One,Shimano C50,2980.5,3042.5,25.0,4.0
True,Ventum One,Lightweight Meilenstein,2981.0,3021.0,25.0,0.0
True,Ventum One,50mm Carbon,2982.0,3036.0,25.0,9.0
True,Ventum One,Shimano C40,2982.5,3038.5,25.0,4.0
True,Ventum One,CADEX 36,2988.0,3026.5,25.0,26.0
True,Ventum One,Zipp 202,2989.5,3029.5,25.0,
True,Ventum One,Novatec R4,2991.0,3040.0,25.0,
True,Ventum One,ENVE SES 2.2,2994.5,3028.5,25.0,
True,Ventum One,Zwift 32mm Carbon,2994.5,3035.0,25.0,3.0
True,Ventum One,Campagnolo Bora Ultra 50,2995.0,3028.5,25.0,12.0
True,Ventum One,Zwift Safety,2995.0,3034.5,25.0,44.0
True,Ventum One,Zwift Buffalo Fahrrad,2999.5,3042.0,25.0,
True,Ventum One,Zwift Classic,3000.5,3043.0,25.0,1.0
True,BMC Timemachine01,DT Swiss ARC 1100 Dicut Disc,2938.0,3021.0,7.0,42.0
True,BMC Timemachine01,Zipp 858/Super9,2945.0,3022.0,7.0,45.0
True,BMC Timemachine01,Zipp 808/Super9,2947.0,3023.0,7.0,35.0
True,BMC Timemachine01,Zipp 858,2951.0,3012.0,7.0,37.0
True,BMC Timemachine01,ENVE SES 7.8,2953.0,3007.0,7.0,39.0
True,BMC Timemachine01,Zipp 808,2954.0,3014.0,7.0,13.0
True,BMC Timemachine01,ENVE SES 8.9,2954.5,3016.5,7.0,31.0
True,BMC Timemachine01,Zipp 454,2962.0,3005.0,7.0,24.0
True,BMC Timemachine01,DT Swiss ARC 1100 Dicut 62,2963.0,3003.0,7.0,6.0
True,BMC Timemachine01,CADEX 65,2963.5,3005.0,7.0,21.0
True,BMC Timemachine01,Zipp 404,2965.0,3008.0,7.0,15.0
True,BMC Timemachine01,ENVE SES 6.7,2966.0,3012.0,7.0,25.0
True,BMC Timemachine01,Zipp 353 NSW,2967.0,3005.0,7.0,19.0
True,BMC Timemachine01,Roval Rapide CLX,2968.0,3007.0,7.0,15.0
True,BMC Timemachine01,Roval CLX 64,2968.0,3012.0,7.0,16.0
True,BMC Timemachine01,ENVE SES 3.4,2970.5,3004.0,7.0,27.0
True,BMC Timemachine01,FFWD RYOT55,2971.5,3004.0,7.0,
True,BMC Timemachine01,Campagnolo Bora Ultra 35,2972.0,3005.5,7.0,33.0
True,BMC Timemachine01,Mavic Comete Pro Carbon SL UST,2972.5,3022.5,7.0,13.0
True,BMC Timemachine01,Giant SLR 0,2975.0,3004.5,7.0,22.0
True,BMC Timemachine01,Shimano C60,2975.0,3023.0,7.0,10.0
True,BMC Timemachine01,Mavic Cosmic CXR60c,2976.5,3020.5,7.0,7.0
True,BMC Timemachine01,Bontrager Aeolus5,2979.0,3008.0,7.0,11.0
True,BMC Timemachine01,Mavic Cosmic Ultimate UST,2979.0,3018.0,7.0,6.0
True,BMC Timemachine01,HED Vanquish RC6 Pro,2981.5,3006.0,7.0,8.0
True,BMC Timemachine01,CADEX 42,2982.0,3006.0,7.0,8.0
True,BMC Timemachine01,Roval Alpinist CLX,2984.0,2998.0,7.0,32.0
True,BMC Timemachine01,Shimano C50,2984.0,3019.5,7.0,4.0
True,BMC Timemachine01,Lightweight Meilenstein,2984.5,2998.0,7.0,0.0
True,BMC Timemachine01,50mm Carbon,2985.5,3013.0,7.0,9.0
True,BMC Timemachine01,Shimano C40,2986.0,3015.5,7.0,4.0
True,BMC Timemachine01,CADEX 36,2991.5,3003.5,7.0,26.0
True,BMC Timemachine01,Zipp 202,2993.0,3006.5,7.0,
True,BMC Timemachine01,Novatec R4,2994.5,3017.0,7.0,
True,BMC Timemachine01,ENVE SES 2.2,2998.0,3005.5,7.0,
True,BMC Timemachine01,Zwift 32mm Carbon,2998.0,3012.0,7.0,3.0
True,BMC Timemachine01,Campagnolo Bora Ultra 50,2998.5,3005.5,7.0,12.0
True,BMC Timemachine01,Zwift Safety,2998.5,3011.5,7.0,44.0
True,BMC Timemachine01,Zwift Buffalo Fahrrad,3003.0,3019.0,7.0,
True,BMC Timemachine01,Zwift Classic,3004.0,3020.0,7.0,1.0
True,Canyon Speedmax,DT Swiss ARC 1100 Dicut Disc,2938.0,3021.5,31.0,42.0
True,Canyon Speedmax,Zipp 858/Super9,2945.0,3022.5,31.0,45.0
True,Canyon Speedmax,Zipp 808/Super9,2947.0,3023.5,31.0,35.0
True,Canyon Speedmax,Zipp 858,2951.0,3012.5,31.0,37.0
True,Canyon Speedmax,ENVE SES 7.8,2953.0,3007.5,31.0,39.0
True,Canyon Speedmax,Zipp 808,2954.0,3014.5,31.0,13.0
True,Canyon Speedmax,ENVE SES 8.9,2954.5,3017.0,31.0,31.0
True,Canyon Speedmax,Zipp 454,2962.0,3005.5,31.0,24.0
True,Canyon Speedmax,DT Swiss ARC 1100 Dicut 62,2963.0,3003.5,31.0,6.0
True,Canyon Speedmax,CADEX 65,2963.5,3005.5,31.0,21.0
True,Canyon Speedmax,Zipp 404,2965.0,3008.5,31.0,15.0
True,Canyon Speedmax,ENVE SES 6.7,2966.0,3012.5,31.0,25.0
True,Canyon Speedmax,Zipp 353 NSW,2967.0,3005.5,31.0,19.0
True,Canyon Speedmax,Roval Rapide CLX,2968.0,3007.5,31.0,15.0
True,Canyon Speedmax,Roval CLX 64,2968.0,3012.5,31.0,16.0
True,Canyon Speedmax,ENVE SES 3.4,2970.5,3004.5,31.0,27.0
True,Canyon Speedmax,FFWD RYOT55,2971.5,3004.5,31.0,
True,Canyon Speedmax,Campagnolo Bora Ultra 35,2972.0,3006.0,31.0,33.0
True,Canyon Speedmax,Mavic Comete Pro Carbon SL UST,2972.5,3023.0,31.0,13.0
True,Canyon Speedmax,Giant SLR 0,2975.0,3005.0,31.0,22.0
True,Canyon Speedmax,Shimano C60,2975.0,3023.5,31.0,10.0
True,Canyon Speedmax,Mavic Cosmic CXR60c,2976.5,3021.0,31.0,7.0
True,Canyon Speedmax,Bontrager Aeolus5,2979.0,3008.5,31.0,11.0
True,Canyon Speedmax,Mavic Cosmic Ultimate UST,2979.0,3018.5,31.0,6.0
True,Canyon Speedmax,HED Vanquish RC6 Pro,2981.5,3006.5,31.0,8.0
True,Canyon Speedmax,CADEX 42,2982.0,3006.5,31.0,8.0
True,Canyon Speedmax,Roval Alpinist CLX,2984.0,2998.5,31.0,32.0
True,Canyon Speedmax,Shimano C50,2984.0,3020.0,31.0,4.0
True,Canyon Speedmax,Lightweight Meilenstein,2984.5,2998.5,31.0,0.0
True,Canyon Speedmax,50mm Carbon,2985.5,3013.5,31.0,9.0
True,Canyon Speedmax,Shimano C40,2986.0,3016.0,31.0,4.0
True,Canyon Speedmax,CADEX 36,2991.5,3004.0,31.0,26.0
True,Canyon Speedmax,Zipp 202,2993.0,3007.0,31.0,
True,Canyon Speedmax,Novatec R4,2994.5,3017.5,31.0,
True,Canyon Speedmax,ENVE SES 2.2,2998.0,3006.0,31.0,
True,Canyon Speedmax,Zwift 32mm Carbon,2998.0,3012.5,31.0,3.0
True,Canyon Speedmax,Campagnolo Bora Ultra 50,2998.5,3006.0,31.0,12.0
True,Canyon Speedmax,Zwift Safety,2998.5,3012.0,31.0,44.0
True,Canyon Speedmax,Zwift Buffalo Fahrrad,3003.0,3019.5,31.0,
True,Canyon Speedmax,Zwift Classic,3004.0,3020.5,31.0,1.0
True,Diamondback Andean,DT Swiss ARC 1100 Dicut Disc,2938.0,3016.5,39.0,42.0
True,Diamondback Andean,Zipp 858/Super9,2945.0,3017.5,39.0,45.0
True,Diamondback Andean,Zipp 808/Super9,2947.0,3018.5,39.0,35.0
True,Diamondback Andean,Zipp 858,2951.0,3007.5,39.0,37.0
True,Diamondback Andean,ENVE SES 7.8,2953.0,3002.5,39.0,39.0
True,Diamondback Andean,Zipp 808,2954.0,3009.5,39.0,13.0
True,Diamondback Andean,ENVE SES 8.9,2954.5,3012.0,39.0,31.0
True,Diamondback Andean,Zipp 454,2962.0,3000.5,39.0,24.0
True,Diamondback Andean,DT Swiss ARC 1100 Dicut 62,2963.0,2998.5,39.0,6.0
True,Diamondback Andean,CADEX 65,2963.5,3000.5,39.0,21.0
True,Diamondback Andean,Zipp 404,2965.0,3003.5,39.0,15.0
True,Diamondback Andean,ENVE SES 6.7,2966.0,3007.5,39.0,25.0
True,Diamondback Andean,Zipp 353 NSW,2967.0,3000.5,39.0,19.0
True,Diamondback Andean,Roval Rapide CLX,2968.0,3002.5,39.0,15.0
True,Diamondback Andean,Roval CLX 64,2968.0,3007.5,39.0,16.0
True,Diamondback Andean,ENVE SES 3.4,2970.5,2999.5,39.0,27.0
True,Diamondback Andean,FFWD RYOT55,2971.5,2999.5,39.0,
True,Diamondback Andean,Campagnolo Bora Ultra 35,2972.0,3001.0,39.0,33.0
True,Diamondback Andean,Mavic Comete Pro Carbon SL UST,2972.5,3018.0,39.0,13.0
True,Diamondback Andean,Giant SLR 0,2975.0,3000.0,39.0,22.0
True,Diamondback Andean,Shimano C60,2975.0,3018.5,39.0,10.0
True,Diamondback Andean,Mavic Cosmic CXR60c,2976.5,3016.0,39.0,7.0
True,Diamondback Andean,Bontrager Aeolus5,2979.0,3003.5,39.0,11.0
True,Diamondback Andean,Mavic Cosmic Ultimate UST,2979.0,3013.5,39.0,6.0
True,Diamondback Andean,HED Vanquish RC6 Pro,2981.5,3001.5,39.0,8.0
True,Diamondback Andean,CADEX 42,2982.0,3001.5,39.0,8.0
True,Diamondback Andean,Roval Alpinist CLX,2984.0,2993.5,39.0,32.0
True,Diamondback Andean,Shimano C50,2984.0,3015.0,39.0,4.0
True,Diamondback Andean,Lightweight Meilenstein,2984.5,2993.5,39.0,0.0
True,Diamondback Andean,50mm Carbon,2985.5,3008.5,39.0,9.0
True,Diamondback Andean,Shimano C40,2986.0,3011.0,39.0,4.0
True,Diamondback Andean,CADEX 36,2991.5,2999.0,39.0,26.0
True,Diamondback Andean,Zipp 202,2993.0,3002.0,39.0,
True,Diamondback Andean,Novatec R4,2994.5,3012.5,39.0,
True,Diamondback Andean,ENVE SES 2.2,2998.0,3001.0,39.0,
True,Diamondback Andean,Zwift 32mm Carbon,2998.0,3007.5,39.0,3.0
True,Diamondback Andean,Campagnolo Bora Ultra 50,2998.5,3001.0,39.0,12.0
True,Diamondback Andean,Zwift Safety,2998.5,3007.0,39.0,44.0
True,Diamondback Andean,Zwift Buffalo Fahrrad,3003.0,3014.5,39.0,
True,Diamondback Andean,Zwift Classic,3004.0,3015.5,39.0,1.0
True,Quintana Roo V-PR,DT Swiss ARC 1100 Dicut Disc,2938.0,3019.0,13.0,42.0
True,Quintana Roo V-PR,Zipp 858/Super9,2945.0,3020.0,13.0,45.0
True,Quintana Roo V-PR,Zipp 808/Super9,2947.0,3021.0,13.0,35.0
True,Quintana Roo V-PR,Zipp 858,2951.0,3010.0,13.0,37.0
True,Quintana Roo V-PR,ENVE SES 7.8,2953.0,3005.0,13.0,39.0
True,Quintana Roo V-PR,Zipp 808,2954.0,3012.0,13.0,13.0
True,Quintana Roo V-PR,ENVE SES 8.9,2954.5,3014.5,13.0,31.0
True,Quintana Roo V-PR,Zipp 454,2962.0,3003.0,13.0,24.0
True,Quintana Roo V-PR,DT Swiss ARC 1100 Dicut 62,2963.0,3001.0,13.0,6.0
True,Quintana Roo V-PR,CADEX 65,2963.5,3003.0,13.0,21.0
True,Quintana Roo V-PR,Zipp 404,2965.0,3006.0,13.0,15.0
True,Quintana Roo V-PR,ENVE SES 6.7,2966.0,3010.0,13.0,25.0
True,Quintana Roo V-PR,Zipp 353 NSW,2967.0,3003.0,13.0,19.0
True,Quintana Roo V-PR,Roval Rapide CLX,2968.0,3005.0,13.0,15.0
True,Quintana Roo V-PR,Roval CLX 64,2968.0,3010.0,13.0,16.0
True,Quintana Roo V-PR,ENVE SES 3.4,2970.5,3002.0,13.0,27.0
True,Quintana Roo V-PR,FFWD RYOT55,2971.5,3002.0,13.0,
True,Quintana Roo V-PR,Campagnolo Bora Ultra 35,2972.0,3003.5,13.0,33.0
True,Quintana Roo V-PR,Mavic Comete Pro Carbon SL UST,2972.5,3020.5,13.0,13.0
True,Quintana Roo V-PR,Giant SLR 0,2975.0,3002.5,13.0,22.0
True,Quintana Roo V-PR,Shimano C60,2975.0,3021.0,13.0,10.0
True,Quintana Roo V-PR,Mavic Cosmic CXR60c,2976.5,3018.5,13.0,7.0
True,Quintana Roo V-PR,Bontrager Aeolus5,2979.0,3006.0,13.0,11.0
True,Quintana Roo V-PR,Mavic Cosmic Ultimate UST,2979.0,3016.0,13.0,6.0
True,Quintana Roo V-PR,HED Vanquish RC6 Pro,2981.5,3004.0,13.0,8.0
True,Quintana Roo V-PR,CADEX 42,2982.0,3004.0,13.0,8.0
True,Quintana Roo V-PR,Roval Alpinist CLX,2984.0,2996.0,13.0,32.0
True,Quintana Roo V-PR,Shimano C50,2984.0,3017.5,13.0,4.0
True,Quintana Roo V-PR,Lightweight Meilenstein,2984.5,2996.0,13.0,0.0
True,Quintana Roo V-PR,50mm Carbon,2985.5,3011.0,13.0,9.0
True,Quintana Roo V-PR,Shimano C40,2986.0,3013.5,13.0,4.0
True,Quintana Roo V-PR,CADEX 36,2991.5,3001.5,13.0,26.0
True,Quintana Roo V-PR,Zipp 202,2993.0,3004.5,13.0,
True,Quintana Roo V-PR,Novatec R4,2994.5,3015.0,13.0,
True,Quintana Roo V-PR,ENVE SES 2.2,2998.0,3003.5,13.0,
True,Quintana Roo V-PR,Zwift 32mm Carbon,2998.0,3010.0,13.0,3.0
True,Quintana Roo V-PR,Campagnolo Bora Ultra 50,2998.5,3003.5,13.0,12.0
True,Quintana Roo V-PR,Zwift Safety,2998.5,3009.5,13.0,44.0
True,Quintana Roo V-PR,Zwift Buffalo Fahrrad,3003.0,3017.0,13.0,
True,Quintana Roo V-PR,Zwift Classic,3004.0,3018.0,13.0,1.0
True,Scott Plasma,DT Swiss ARC 1100 Dicut Disc,2938.0,3012.0,19.0,42.0
True,Scott Plasma,Zipp 858/Super9,2945.0,3013.0,19.0,45.0
True,Scott Plasma,Zipp 808/Super9,2947.0,3014.0,19.0,35.0
True,Scott Plasma,Zipp 858,2951.0,3003.0,19.0,37.0
True,Scott Plasma,ENVE SES 7.8,2953.0,2998.0,19.0,39.0
True,Scott Plasma,Zipp 808,2954.0,3005.0,19.0,13.0
True,Scott Plasma,ENVE SES 8.9,2954.5,3007.5,19.0,31.0
True,Scott Plasma,Zipp 454,2962.0,2996.0,19.0,24.0
True,Scott Plasma,DT Swiss ARC 1100 Dicut 62,2963.0,2994.0,19.0,6.0
True,Scott Plasma,CADEX 65,2963.5,2996.0,19.0,21.0
True,Scott Plasma,Zipp 404,2965.0,2999.0,19.0,15.0
True,Scott Plasma,ENVE SES 6.7,2966.0,3003.0,19.0,25.0
True,Scott Plasma,Zipp 353 NSW,2967.0,2996.0,19.0,19.0
True,Scott Plasma,Roval Rapide CLX,2968.0,2998.0,19.0,15.0
True,Scott Plasma,Roval CLX 64,2968.0,3003.0,19.0,16.0
True,Scott Plasma,ENVE SES 3.4,2970.5,2995.0,19.0,27.0
True,Scott Plasma,FFWD RYOT55,2971.5,2995.0,19.0,
True,Scott Plasma,Campagnolo Bora Ultra 35,2972.0,2996.5,19.0,33.0
True,Scott Plasma,Mavic Comete Pro Carbon SL UST,2972.5,3013.5,19.0,13.0
True,Scott Plasma,Giant SLR 0,2975.0,2995.5,19.0,22.0
True,Scott Plasma,Shimano C60,2975.0,3014.0,19.0,10.0
True,Scott Plasma,Mavic Cosmic CXR60c,2976.5,3011.5,19.0,7.0
True,Scott Plasma,Bontrager Aeolus5,2979.0,2999.0,19.0,11.0
True,Scott Plasma,Mavic Cosmic Ultimate UST,2979.0,3009.0,19.0,6.0
True,Scott Plasma,HED Vanquish RC6 Pro,2981.5,2997.0,19.0,8.0
True,Scott Plasma,CADEX 42,2982.0,2997.0,19.0,8.0
True,Scott Plasma,Roval Alpinist CLX,2984.0,2989.0,19.0,32.0
True,Scott Plasma,Shimano C50,2984.0,3010.5,19.0,4.0
True,Scott Plasma,Lightweight Meilenstein,2984.5,2989.0,19.0,0.0
True,Scott Plasma,50mm Carbon,2985.5,3004.0,19.0,9.0
True,Scott Plasma,Shimano C40,2986.0,3006.5,19.0,4.0
True,Scott Plasma,CADEX 36,2991.5,2994.5,19.0,26.0
True,Scott Plasma,Zipp 202,2993.0,2997.5,19.0,
True,Scott Plasma,Novatec R4,2994.5,3008.0,19.0,
True,Scott Plasma,ENVE SES 2.2,2998.0,2996.5,19.0,
True,Scott Plasma,Zwift 32mm Carbon,2998.0,3003.0,19.0,3.0
True,Scott Plasma,Campagnolo Bora Ultra 50,2998.5,2996.5,19.0,12.0
True,Scott Plasma,Zwift Safety,2998.5,3002.5,19.0,44.0
True,Scott Plasma,Zwift Buffalo Fahrrad,3003.0,3010.0,19.0,
True,Scott Plasma,Zwift Classic,3004.0,3011.0,19.0,1.0
True,Specialized Shiv,DT Swiss ARC 1100 Dicut Disc,2938.0,3020.0,37.0,42.0
True,Specialized Shiv,Zipp 858/Super9,2945.0,3021.0,37.0,45.0
True,Specialized Shiv,Zipp 808/Super9,2947.0,3022.0,37.0,35.0
True,Specialized Shiv,Zipp 858,2951.0,3011.0,37.0,37.0
True,Specialized Shiv,ENVE SES 7.8,2953.0,3006.0,37.0,39.0
True,Specialized Shiv,Zipp 808,2954.0,3013.0,37.0,13.0
True,Specialized Shiv,ENVE SES 8.9,2954.5,3015.5,37.0,31.0
True,Specialized Shiv,Zipp 454,2962.0,3004.0,37.0,24.0
True,Specialized Shiv,DT Swiss ARC 1100 Dicut 62,2963.0,3002.0,37.0,6.0
True,Specialized Shiv,CADEX 65,2963.5,3004.0,37.0,21.0
True,Specialized Shiv,Zipp 404,2965.0,3007.0,37.0,15.0
True,Specialized Shiv,ENVE SES 6.7,2966.0,3011.0,37.0,25.0
True,Specialized Shiv,Zipp 353 NSW,2967.0,3004.0,37.0,19.0
True,Specialized Shiv,Roval Rapide CLX,2968.0,3006.0,37.0,15.0
True,Specialized Shiv,Roval CLX 64,2968.0,3011.0,37.0,16.0
True,Specialized Shiv,ENVE SES 3.4,2970.5,3003.0,37.0,27.0
True,Specialized Shiv,FFWD RYOT55,2971.5,3003.0,37.0,
True,Specialized Shiv,Campagnolo Bora Ultra 35,2972.0,3004.5,37.0,33.0
True,Specialized Shiv,Mavic Comete Pro Carbon SL UST,2972.5,3021.5,37.0,13.0
True,Specialized Shiv,Giant SLR 0,2975.0,3003.5,37.0,22.0
True,Specialized Shiv,Shimano C60,2975.0,3022.0,37.0,10.0
True,Specialized Shiv,Mavic Cosmic CXR60c,2976.5,3019.5,37.0,7.0
True,Specialized Shiv,Bontrager Aeolus5,2979.0,3007.0,37.0,11.0
True,Specialized Shiv,Mavic Cosmic Ultimate UST,2979.0,3017.0,37.0,6.0
True,Specialized Shiv,HED Vanquish RC6 Pro,2981.5,3005.0,37.0,8.0
True,Specialized Shiv,CADEX 42,2982.0,3005.0,37.0,8.0
True,Specialized Shiv,Roval Alpinist CLX,2984.0,2997.0,37.0,32.0
True,Specialized Shiv,Shimano C50,2984.0,3018.5,37.0,4.0
True,Specialized Shiv,Lightweight Meilenstein,2984.5,2997.0,37.0,0.0
True,Specialized Shiv,50mm Carbon,2985.5,3012.0,37.0,9.0
True,Specialized Shiv,Shimano C40,2986.0,3014.5,37.0,4.0
True,Specialized Shiv,CADEX 36,2991.5,3002.5,37.0,26.0
True,Specialized Shiv,Zipp 202,2993.0,3005.5,37.0,
True,Specialized Shiv,Novatec R4,2994.5,3016.0,37.0,
True,Specialized Shiv,ENVE SES 2.2,2998.0,3004.5,37.0,
True,Specialized Shiv,Zwift 32mm Carbon,2998.0,3011.0,37.0,3.0
True,Specialized Shiv,Campagnolo Bora Ultra 50,2998.5,3004.5,37.0,12.0
